entite,review_text,rating,rel_date
POLE EMPLOI BETHUNE-PE,"Incapable de faire leurs travails
Autant les personnes à l'accueil sont très agréables autant les managers et conseillers ne sont pas capables de faire leurs travail",1,il y a un an
POLE EMPLOI BETHUNE-PE,Bon acceuil,5,il y a un an
POLE EMPLOI BETHUNE-PE,Un accueil agréable du personnel à l'écoute et un suivi de votre dossier. Merci,5,il y a un an
POLE EMPLOI BETHUNE-PE,"Incapable de vous aider à trouver un emploi et surtout incapable de vous payer lorsque par miracles vous avez une formation. 1 mois que j'attends mon indemnisation, que j'appelle, envoie des emails et aucune réponse de leurs part. Vraiment honteux et inacceptable.",1,il y a un an
POLE EMPLOI BETHUNE-PE,Un employer de pôle emploi va pas travailler quart il et a l accueil alors il va au médecin pour demander un billet de maladie et il sorte voir son nec. Vendredi 21 le nec à pas été bossé pour allez avec son nec faire les magasins,1,il y a 2 ans
POLE EMPLOI BETHUNE-PE,Endroit accueillant.,3,il y a 2 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 2 ans
POLE EMPLOI BETHUNE-PE,Aucun,3,il y a 3 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 3 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 3 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 3 ans
POLE EMPLOI BETHUNE-PE,Très bonne accueil et accompagnement,4,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Pôle emploi...,1,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,4,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,2,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,2,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Acceuil sympa,3,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,3,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Joker,3,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,3,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,4,il y a 4 ans
POLE EMPLOI BETHUNE-PE,Aucun,4,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,2,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,4,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Ptdr,2,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Peu d'attente réponse précise et accompagnement,4,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,4,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Bof bof les conseils,3,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,4,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,3,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,4,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,3,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,3,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Correct. Rien à dire.,3,il y a 5 ans
POLE EMPLOI BETHUNE-PE,Pole emploi. ..,1,il y a 5 ans
POLE EMPLOI BEZONS-PE,"Pas du tout professionnel
Je suis choquer",1,il y a un an
POLE EMPLOI BEZONS-PE,Aucun,5,il y a un an
POLE EMPLOI BEZONS-PE,Aucun,5,il y a un an
POLE EMPLOI BEZONS-PE,Des incabaple,1,il y a 2 ans
POLE EMPLOI BEZONS-PE,"Bonjour je venu mon réinscription hier , ensuite je suis aller a l'accueil conseiliére désagréable pour prendre rendez-vous avec le service indémisation  a parler de façon forte voie je es pas apprécier",1,il y a 2 ans
POLE EMPLOI BEZONS-PE,Très bien travaillé,5,il y a 3 ans
POLE EMPLOI BEZONS-PE,Aucun,1,il y a 3 ans
POLE EMPLOI BEZONS-PE,Aucun,5,il y a 3 ans
POLE EMPLOI BEZONS-PE,Aucun,3,il y a 4 ans
POLE EMPLOI BEZONS-PE,On vous convoque pour une reunion de trois heures on vous interdit l acces aux wc meme  quand vous etes handicapé et on vous dit d aller au café d en bas pour faire vos besoin....sans commentaire,1,il y a 5 ans
POLE EMPLOI BEZONS-PE,"Si je pouvais mettre moins je l aurai fait, des incapables",1,il y a 5 ans
POLE EMPLOI BEZONS-PE,En ce qui me concerne pour ma situation mon conseiller est au top! Très réactif à mes courriels et donne de bon conseil! J'ai pu retrouver une activité très rapidement! 😊merci à vous! …,4,il y a 5 ans
POLE EMPLOI BEZONS-PE,Aucun,3,il y a 7 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,5,il y a un mois
POLE EMPLOI BLOIS LAPLACE-PE,"Je n'ai eu que 2 conseillers professionnels en 10 ans,et maintenant pour moi ce n'est pas un Pôle Emploi mais un bâtiment qui prend de la place.",1,il y a 2 mois
POLE EMPLOI BLOIS LAPLACE-PE,"Inutile n'aide même pas je sais même pas pourquoi ça existe.
Je travaille depuis 8 mois je me suis toujours actualisé en temps et en heure et je reçois un courrier, qui me dit que on me change de catégorie de la 3 à la 5 et que si je prend pas contacte avec pôle emploi il vont me radier alors que j'ai toujours fait se qu'il fallait.
Moral de l'histoire avec leurs horaires qui sont vraiment limite, quelqu'un qui travaille ne peux pas contacté pôle emploie.
Pour moi pôle emploi depuis longtemps et un échec total.",1,il y a 11 mois
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,2,il y a un an
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a un an
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a un an
POLE EMPLOI BLOIS LAPLACE-PE,"Services pas ouf du tout. Ne comprenne rien de se qu'on leurs dit et sont deux derrière vous, à discuter de beau temps et de leurs activités après le service. Y'a un gros manque de professionnalisme.",1,il y a un an
POLE EMPLOI BLOIS LAPLACE-PE,Impossible de trouver leur mail,1,il y a un an
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,5,il y a 2 ans
POLE EMPLOI BLOIS LAPLACE-PE,Essai de les appeler ou pour prendre rdv ils font que de refuser,1,il y a 2 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,5,il y a 2 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,5,il y a 2 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,4,il y a 3 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a 3 ans
POLE EMPLOI BLOIS LAPLACE-PE,"Nul, ne sert à rien",1,il y a 3 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,3,il y a 3 ans
POLE EMPLOI BLOIS LAPLACE-PE,"L'obtention d'un certificat de radiation de pôle emploi est fastidieuse, c'était un impératif pour pouvoir finaliser des démarches et obtenir une bourse étudiante auprès du CROUS mais la conseillère n'est pas coopérative, en dépit de mon honnêté et du témoignage de ma bonne foi concernant 10 mois travaillés et avant une reprise d'étude.
Un organisme dont les limites de l'administration apparaissent rapidement, malheureusement...",1,il y a 3 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,4,il y a 3 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BLOIS LAPLACE-PE,EQUIPE EFFICACE,5,il y a 4 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,5,il y a 4 ans
POLE EMPLOI BLOIS LAPLACE-PE,Structure aidant à la recherche d'un projet professionnel en vue d'une entrée en formation ou un emploi.,3,il y a 5 ans
POLE EMPLOI BLOIS LAPLACE-PE,A croire qu'ils sont là pour nous enfoncer.,1,il y a 5 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a 6 ans
POLE EMPLOI BLOIS LAPLACE-PE,Aucun,1,il y a 6 ans
POLE EMPLOI BONDY-PE,"S'il était possible de ne mettre aucune étoile je l'aurai fait. Une agence qui a des délais de traitement, quand les choses sont traitées, inadmissibles; qui met des personnes dans des situations plus que délicates. Des manques d'effectif dont nous faisons les frais, des conseillers indemnisations qui ne font que transmettre des messages et ne se plongent pas dans les dossiers comme ils savent le dire. L'agence de Bondy est un établissement public bien négligeant de son public..",1,il y a 4 jours
POLE EMPLOI BONDY-PE,"Un mélange d'incompétence, de manque de professionnalisme, d'excuses bidons sous couvert de sous-effectif.  Le DRH de pôle emploi devrait revoir ses critères de recrutement en ce qui concerne ces agents...",1,il y a 4 jours
POLE EMPLOI BONDY-PE,"Mme Sainte rose ne répond plus depuis des mois, après de nombreuses relances, c'est inadmissible. Que faites-vous donc à Pole Emploi de vos journées ?",1,il y a 3 semaines
POLE EMPLOI BONDY-PE,"Un grand merci à toutes l'équipe de pôle emploi de bondy,  pour la réunion qui sais tenue ce matin. J'ai vraiment apprécié la gentillesse de l'équipe,  leur écoute. J'aurais aimé rester plus longtemps,  car ça à été très enrichissant.  Merci de nous encourager,  et nous donner
l'envie d'avancer.",5,il y a 2 mois
POLE EMPLOI BONDY-PE,Pole emploie,4,il y a 2 mois
POLE EMPLOI BONDY-PE,Aucun,4,il y a 2 mois
POLE EMPLOI BONDY-PE,Aujourd'hui j'ai eu une femme super accueillante qui prends bien le temps en ligne et plus tard dans l'après midi une autre qui devrait changer de métier,1,il y a 4 mois
POLE EMPLOI BONDY-PE,Franchement très satisfaite accueil chaleureux un bon travail merci beaucoup pour mon conseiller d emploi monsieur David Serre,5,il y a 6 mois
POLE EMPLOI BONDY-PE,🥺😦😢🤷‍♂️ Visa Exp et Fini …,2,il y a 10 mois
POLE EMPLOI BONDY-PE,Pour l'accueil  Vraiment  Top  Du début à la fin j'étais très très bien accueilli,5,il y a un an
POLE EMPLOI BONDY-PE,"Avis posté en 2016 et qu'ils ont fait supprimer...
Accueille inexistant, personnels pas qualifiés et pas formés pour orienter de vrais demandeurs d'emplois.
Aucune réponse lorsque que l'on postule à l'une de leurs annonces et sans parler de leurs réunions groupés, ce sont juste des dîners de con pour employeurs, une centaine de candidats reçu pour seulement deux postes à pourvoir...
Ce service public qui se dégrade au fil des années.",1,il y a un an
POLE EMPLOI BONDY-PE,Aucun,1,il y a un an
POLE EMPLOI BONDY-PE,Je met une étoile vraiment parce-que on n’a pas le choix sinon j’aurais mis une note de 0,1,il y a un an
POLE EMPLOI BONDY-PE,Aucun,5,il y a un an
POLE EMPLOI BONDY-PE,"Très bon accueil,des personnes impliquées.",5,il y a un an
POLE EMPLOI BONDY-PE,Aucun,1,il y a un an
POLE EMPLOI BONDY-PE,"Je postule aujourd'hui pour un poste d'animateur socioculturelle pour un emploi à pourvoir dans une association sur bondy et pôle emploi ne retiens pas ma candidature sans aucune explications. Je suis déçu, ils nous aides pas du tout. Merci pôle emploi",2,il y a un an
POLE EMPLOI BONDY-PE,Bravo c'est pas facile géré les gens aidé pôle emploi merci 👍 …,5,il y a 2 ans
POLE EMPLOI BONDY-PE,Agent toujours disponible pour nous aidés  et conseiller(e) très acceuillante toujours souriante,5,il y a 2 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 2 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 2 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 2 ans
POLE EMPLOI BONDY-PE,Ça m'a beaucoup plu,5,il y a 3 ans
POLE EMPLOI BONDY-PE,Je met une étoile vraiment parcequ’on n’a pas le choix sinon j’aurais mis une note de 0 voir pire on appelle on nous raccroche au nez une équipe qui ne veut pas travailler ils servent juste à faire acte de présence mon conjoint est au pôle emploie de bondy et moi de chelles on voit bien que ce n’est pas du tout le même service là même écoute et encore moin le même service usager je suis déçue et prise de colère par ce pôle emploi vivement qu’il ne soit plus pris par se pôle emploi et qu’il travail rapidement un pôle emploie désolé de ma vulgarité mais de merde totale,1,il y a 3 ans
POLE EMPLOI BONDY-PE,"Une équipe professionnelle et humaine, qui donne de la considération à la personne et cela compte énormément, le plus beau à dire à ce sujet c'est que vraiment toute l'équipe de cette agence sont pareil dans le savoir être et le respect de l'autre..Quand je dis l'autre je parle bien des demandeurs d'emploi..Merci et bravo!",5,il y a 3 ans
POLE EMPLOI BONDY-PE,Aucun,3,il y a 4 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BONDY-PE,Aucun,2,il y a 4 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BONDY-PE,Aucun,4,il y a 5 ans
POLE EMPLOI BONDY-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BONDY-PE,Aucun,4,il y a 5 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BONDY-PE,Aucun,3,il y a 5 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 6 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 6 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 6 ans
POLE EMPLOI BONDY-PE,Aucun,1,il y a 6 ans
POLE EMPLOI BOUILLANTE-PE,Aucun,5,il y a 3 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Inscription aux services sans l'accord du demandeur,1,il y a 6 mois
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,What hospitality they serve to people who need they help,1,il y a 7 mois
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,4,il y a 7 mois
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,5,il y a 11 mois
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,"Conseillère au top !
J'ai rapidement trouvé un emploi !",5,il y a un an
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,"Un accueil et une orientation impeccable. Je suis arrivée à l'avance pour mon rdv. Et j'ai trouvé les employés vraiment aimable, professionnels, polis, accueillant et actif. Des personnes qui vous accompagne dans vos démarches sur les ordinateurs. Ma conseillère était vraiment au fait de ma situation et à su m'orienter, m'informer et me conseiller. J'ai eu une très bonne expérience au sein de cette agence.",5,il y a un an
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,"Inutiles ; c'est juste un bel outil de manipulation des stats au service des politiques.
Aucune formation possible..je ne compte que sur mon même pour rebondir",2,il y a un an
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,5,il y a un an
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Mauvais agnce. Pas possiblité de changer conseiller et s'inscrire aux formations.,1,il y a un an
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,"Accueil agréable, à l écoute, ils sont serviables, très bon comme ressenti",5,il y a 2 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Jé chercher des travail,5,il y a 2 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,5,il y a 2 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 3 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Si vous n'avez besoin de rien ....c'est très bien !!,1,il y a 3 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Inutiles ; c'est juste hallucinant leur fonctionnement. Un bel outil de manipulation des stats au service des politiques.,1,il y a 3 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 3 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,ESPACE réduit,2,il y a 3 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,3,il y a 4 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,J'ai tombé sur une conseillère très compréhensible et à l'écoute,5,il y a 4 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,glauque,1,il y a 4 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,4,il y a 4 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 4 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,"Toujour le même bordel , fait pas s attendre à autre",4,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,good,5,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,"C'est pôle emploi RAS.
Il manque une fontaine d'eau , et WC😂😂😂.
Sa serait génial d'avoir des gâteaux et des cookies 😂😂😂😂😂😂😂 .
La team est très correcte, Merci Pôle Emploi. …",5,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,2,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,"ESPACE réduit, manque de place détente pour  mieux être accompagné vers une issue dans sa RECHERCHE D'EMPLOI et autres SERVICES liés aux DÉMARCHES.
Les accompagnateurs sur les machines (ordinateurs), sont très souvent débordés et trop souvent de BUG INFORMATIQUE.",3,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Plus de 30 min d'attente à un rdv,3,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Peut importe les villes c'est pareil au même,2,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,3,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,5,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Pôle emploi vous connaissez j'ai pas besoin d'expliquer,5,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,3,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,2,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,2,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,"Lorsqu'on a besoin d'eux, personne ! Au téléphone on vous dit de vous déplacer, une sur place, on vous suggère d'écrire un mail à votre conseillère, aujourd'hui encore j'attends ma réponse !",1,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,1,il y a 5 ans
POLE EMPLOI BOULOGNE-BILLANCOURT-PE,Aucun,3,il y a 5 ans
